Time (s) Run #1	Position (m) Run #1
39,400	0,57078
39,450	0,57355
39,500	0,57063
39,550	0,56237
39,600	0,54892
39,650	0,53069
39,700	0,50628
39,750	0,48017
39,800	0,45128
39,850	0,42039
39,900	0,39136
39,950	0,35821
40,000	0,32802
40,050	0,30023
40,100	0,27553
40,150	0,25514
40,200	0,23923
40,250	0,22865
40,300	0,22359
40,350	0,22404
40,400	0,22998
40,450	0,24160
40,500	0,25820
40,550	0,27926
40,600	0,30445
40,650	0,33274
40,700	0,36363
40,750	0,39490
40,800	0,42529
40,850	0,45591
40,900	0,48415
40,950	0,50981
41,000	0,53318
41,050	0,55069
41,100	0,56341
41,150	0,57063
41,200	0,57271
41,250	0,56911
41,300	0,56015
41,350	0,54601
41,400	0,52725
41,450	0,50250
41,500	0,47587
41,550	0,44679
41,600	0,41609
41,650	0,38684
41,700	0,35583
41,750	0,32422
41,800	0,29694
41,850	0,27293
41,900	0,25323
41,950	0,23818
42,000	0,22830
42,050	0,22410
42,100	0,22523
42,150	0,23221
42,200	0,24434
42,250	0,26145
42,300	0,28321
42,350	0,30875
42,400	0,33703
42,450	0,36775
42,500	0,39902
42,550	0,42959
42,600	0,45970
42,650	0,48760
42,700	0,51257
42,750	0,53543
42,800	0,55227
42,850	0,56395
42,900	0,57049
42,950	0,57170
43,000	0,56741
43,050	0,55777
43,100	0,54293
43,150	0,52364
43,200	0,49855
43,250	0,47157
43,300	0,44232
43,350	0,41143
43,400	0,38255
43,450	0,35045
43,500	0,32059
43,550	0,29383
43,600	0,27051
43,650	0,25150
43,700	0,23714
43,750	0,22812
43,800	0,22460
43,850	0,22677
43,900	0,23426
43,950	0,24708
44,000	0,26488
44,050	0,28715
44,100	0,31303
44,150	0,34181
44,200	0,37416
44,250	0,40313
44,300	0,43390
44,350	0,46349
44,400	0,49088
44,450	0,51517
44,500	0,53734
44,550	0,55349
44,600	0,56449
44,650	0,57035
44,700	0,57070
44,750	0,56554
44,800	0,55520
44,850	0,53985
44,900	0,52004
44,950	0,49442
45,000	0,46726
45,050	0,43784
45,100	0,40694
45,150	0,37825
45,200	0,34578
45,250	0,31696
45,300	0,29072
45,350	0,26809
45,400	0,24977
45,450	0,23627
45,500	0,22811
45,550	0,22545
45,600	0,22831
45,650	0,23649
45,700	0,24999
45,750	0,26848
45,800	0,29109
45,850	0,31732
45,900	0,34627
45,950	0,37863
46,000	0,40726
46,050	0,43803
46,100	0,46728
46,150	0,49416
46,200	0,51811
46,250	0,53943
46,300	0,55472
46,350	0,56486
46,400	0,56986
46,450	0,56934
46,500	0,56367
46,550	0,55247
46,600	0,53647
46,650	0,51450
46,700	0,48994
46,750	0,46279
46,800	0,43317
46,850	0,40282
46,900	0,37376
46,950	0,34164
47,000	0,31333
47,050	0,28778
47,100	0,26566
47,150	0,24821
47,200	0,23557
47,250	0,22809
47,300	0,22630
47,350	0,22984
47,400	0,23888
47,450	0,25308
47,500	0,27208
47,550	0,29521
47,600	0,32178
47,650	0,35074
47,700	0,38309
47,750	0,41173
47,800	0,44216
47,850	0,47108
47,900	0,49742
47,950	0,52143
48,000	0,54117
48,050	0,55578
48,100	0,56523
48,150	0,56937
48,200	0,56817
48,250	0,56162
48,300	0,54991
48,350	0,53322
48,400	0,51054
48,450	0,48582
48,500	0,45831
48,550	0,42869
48,600	0,39851
48,650	0,36945
48,700	0,33766
48,750	0,30988
48,800	0,28484
48,850	0,26359
48,900	0,24664
48,950	0,23487
49,000	0,22826
49,050	0,22715
49,100	0,23172
49,150	0,24145
49,200	0,25633
49,250	0,27585
49,300	0,29933
49,350	0,32624
49,400	0,35590
49,450	0,38773
49,500	0,41620
49,550	0,44629
49,600	0,47469
49,650	0,50072
49,700	0,52349
49,750	0,54309
49,800	0,55684
49,850	0,56543
49,900	0,56870
49,950	0,56682
50,000	0,55941
50,050	0,54700
50,100	0,52979
50,150	0,50659
50,200	0,48152
50,250	0,45383
50,300	0,42399
50,350	0,39561
50,400	0,36513
50,450	0,33387
50,500	0,30625
50,550	0,28190
50,600	0,26134
50,650	0,24543
50,700	0,23434
50,750	0,22859
50,800	0,22835
50,850	0,23343
50,900	0,24402
50,950	0,25941
51,000	0,27962
51,050	0,30362
51,100	0,33071
51,150	0,36004
51,200	0,39062
51,250	0,42067
51,300	0,45043
51,350	0,47831
51,400	0,50385
51,450	0,52539
51,500	0,54466
51,550	0,55772
51,600	0,56546
51,650	0,56805
51,700	0,56511
51,750	0,55719
51,800	0,54409
51,850	0,52636
51,900	0,50264
51,950	0,47722
52,000	0,44918
52,050	0,41934
52,100	0,39117
52,150	0,35905
52,200	0,32989
52,250	0,30297
52,300	0,27913
52,350	0,25926
52,400	0,24404
52,450	0,23381
52,500	0,22892
52,550	0,22954
52,600	0,23549
52,650	0,24659
52,700	0,26284
52,750	0,28357
52,800	0,30790
52,850	0,33534
52,900	0,36482
52,950	0,39684
53,000	0,42497
53,050	0,45438
53,100	0,48194
53,150	0,50674
53,200	0,52941
53,250	0,54641
53,300	0,55843
53,350	0,56549
53,400	0,56721
53,450	0,56359
53,500	0,55480
53,550	0,54122
53,600	0,52133
53,650	0,49869
53,700	0,47274
53,750	0,44471
53,800	0,41468
53,850	0,38668
53,900	0,35474
53,950	0,32592
54,000	0,29951
54,050	0,27654
54,100	0,25735
54,150	0,24300
54,200	0,23346
54,250	0,22943
54,300	0,23073
54,350	0,23754
54,400	0,24950
54,450	0,26627
54,500	0,28734
54,550	0,31219
54,600	0,33977
54,650	0,37108
54,700	0,39955
54,750	0,42927
54,800	0,45835
54,850	0,48539
54,900	0,50950
54,950	0,53167
55,000	0,54781
55,050	0,55915
55,100	0,56534
55,150	0,56638
55,200	0,56189
55,250	0,55242
55,300	0,53797
55,350	0,51738
55,400	0,49456
55,450	0,46844
55,500	0,44005
55,550	0,41002
55,600	0,38218
55,650	0,35130
55,700	0,32212
55,750	0,29640
55,800	0,27394
55,850	0,25562
55,900	0,24195
55,950	0,23327
56,000	0,23011
56,050	0,23227
56,100	0,23976
56,150	0,25241
56,200	0,26987
56,250	0,29146
56,300	0,31666
56,350	0,34442
56,400	0,37484
56,450	0,40384
56,500	0,43375
56,550	0,46249
56,600	0,48885
56,650	0,51227
56,700	0,53376
56,750	0,54921
56,800	0,55969
56,850	0,56502
56,900	0,56520
56,950	0,56002
57,000	0,54986
57,050	0,53472
57,100	0,51343
57,150	0,49026
57,200	0,46397
57,250	0,43540
57,300	0,40554
57,350	0,37770
57,400	0,34663
57,450	0,31832
57,500	0,29329
57,550	0,27135
57,600	0,25389
57,650	0,24091
57,700	0,23326
57,750	0,23078
57,800	0,23381
57,850	0,24216
57,900	0,25532
57,950	0,27347
58,000	0,29557
58,050	0,32111
58,100	0,34939
58,150	0,38054
58,200	0,40831
58,250	0,43805
58,300	0,46628
58,350	0,49213
58,400	0,51486
58,450	0,53585
58,500	0,55044
58,550	0,56006
58,600	0,56470
58,650	0,56402
58,700	0,55798
58,750	0,54730
58,800	0,53147
58,850	0,50965
58,900	0,48596
58,950	0,45949
59,000	0,43074
59,050	0,40124
59,100	0,37322
59,150	0,34214
59,200	0,31469
59,250	0,29017
59,300	0,26910
59,350	0,25233
59,400	0,24021
59,450	0,23325
59,500	0,23181
59,550	0,23552
59,600	0,24456
59,650	0,25858
59,700	0,27707
59,750	0,29969
59,800	0,32558
59,850	0,35367
59,900	0,38535
59,950	0,41278
60,000	0,44218
60,050	0,47007
60,100	0,49540
60,150	0,51799
60,200	0,53759
60,250	0,55149
60,300	0,56043
60,350	0,56422
60,400	0,56266
60,450	0,55612
60,500	0,54439
60,550	0,52803
60,600	0,50587
60,650	0,48184
60,700	0,45484
60,750	0,42604
60,800	0,39852
60,850	0,36891
60,900	0,33816
60,950	0,31124
61,000	0,28723
61,050	0,26685
61,100	0,25077
61,150	0,23951
61,200	0,23341
61,250	0,23265
61,300	0,23722
61,350	0,24695
61,400	0,26166
61,450	0,28084
61,500	0,30398
61,550	0,33003
61,600	0,35866
61,650	0,38982
61,700	0,41725
61,750	0,44649
61,800	0,47387
61,850	0,49868
61,900	0,52077
61,950	0,53950
62,000	0,55255
62,050	0,56063
62,100	0,56355
62,150	0,56131
62,200	0,55389
62,250	0,54165
62,300	0,52459
62,350	0,50228
62,400	0,47754
62,450	0,45036
62,500	0,42139
62,550	0,39390
62,600	0,36301
62,650	0,33419
62,700	0,30778
62,750	0,28430
62,800	0,26460
62,850	0,24938
62,900	0,23898
62,950	0,23375
63,000	0,23385
63,050	0,23910
63,100	0,24969
63,150	0,26492
63,200	0,28461
63,250	0,30827
63,300	0,33467
63,350	0,36330
63,400	0,39428
63,450	0,42172
63,500	0,45063
63,550	0,47749
63,600	0,50180
63,650	0,52267
63,700	0,54107
63,750	0,55344
63,800	0,56065
63,850	0,56289
63,900	0,55978
63,950	0,55168
64,000	0,53861
64,050	0,51976
64,100	0,49797
64,150	0,47306
64,200	0,44571
64,250	0,41673
64,300	0,38960
64,350	0,35834
64,400	0,33022
64,450	0,30433
64,500	0,28153
64,550	0,26252
64,600	0,24816
64,650	0,23863
64,700	0,23408
64,750	0,23504
64,800	0,24116
64,850	0,25243
64,900	0,26835
64,950	0,28856
65,000	0,31255
65,050	0,33931
65,100	0,36797
65,150	0,39716
65,200	0,42620
65,250	0,45458
65,300	0,48111
65,350	0,50474
65,400	0,52527
65,450	0,54282
65,500	0,55415
65,550	0,56068
65,600	0,56206
65,650	0,55809
65,700	0,54930
65,750	0,53553
65,800	0,51598
65,850	0,49367
65,900	0,46859
65,950	0,44124
66,000	0,41208
66,050	0,38489
66,100	0,35596
66,150	0,32642
66,200	0,30087
66,250	0,27876
66,300	0,26061
66,350	0,24694
66,400	0,23827
66,450	0,23458
66,500	0,23641
66,550	0,24321
66,600	0,25517
66,650	0,27177
66,700	0,29268
66,750	0,31684
66,800	0,34373
66,850	0,37436
66,900	0,40163
66,950	0,43068
67,000	0,45855
67,050	0,48456
67,100	0,50781
67,150	0,52895
67,200	0,54422
67,250	0,55487
67,300	0,56054
67,350	0,56105
67,400	0,55639
67,450	0,54691
67,500	0,53240
67,550	0,51380
67,600	0,48954
67,650	0,46429
67,700	0,43659
67,750	0,40742
67,800	0,38027
67,850	0,35024
67,900	0,32245
67,950	0,29776
68,000	0,27617
68,050	0,25871
68,100	0,24590
68,150	0,23791
68,200	0,23526
68,250	0,23777
68,300	0,24543
68,350	0,25808
68,400	0,27537
68,450	0,29662
68,500	0,32130
68,550	0,34855
68,600	0,37883
68,650	0,40592
68,700	0,43498
68,750	0,46269
68,800	0,48800
68,850	0,51098
68,900	0,52962
68,950	0,54562
69,000	0,55541
69,050	0,56022
69,100	0,55987
69,150	0,55452
69,200	0,54417
69,250	0,52915
69,300	0,51002
69,350	0,48542
69,400	0,45964
69,450	0,43193
69,500	0,40312
69,550	0,37597
69,600	0,34557
69,650	0,31865
69,700	0,29447
69,750	0,27374
69,800	0,25715
69,850	0,24503
69,900	0,23790
69,950	0,23611
70,000	0,23948
70,050	0,24783
70,100	0,26117
70,150	0,27897
70,200	0,30073
70,250	0,32576
70,300	0,35318
70,350	0,38365
70,400	0,41057
70,450	0,43928
70,500	0,46648
70,550	0,49129
70,600	0,51335
70,650	0,53312
70,700	0,54685
70,750	0,55578
70,800	0,55973
70,850	0,55869
70,900	0,55248
70,950	0,54144
71,000	0,52577
71,050	0,50430
71,100	0,48113
71,150	0,45499
71,200	0,42709
71,250	0,39864
71,300	0,37130
71,350	0,34143
71,400	0,31502
71,450	0,29136
71,500	0,27132
71,550	0,25541
71,600	0,24415
71,650	0,23806
71,700	0,23696
71,750	0,24119
71,800	0,25040
71,850	0,26443
71,900	0,28274
71,950	0,30502
72,000	0,33022
72,050	0,35781
72,100	0,38829
72,150	0,41504
72,200	0,44359
72,250	0,47027
72,300	0,49458
72,350	0,51578
72,400	0,53486
72,450	0,54791
72,500	0,55615
72,550	0,55924
72,600	0,55734
72,650	0,55044
72,700	0,53857
72,750	0,52111
72,800	0,50017
72,850	0,47665
72,900	0,45051
72,950	0,42240
73,000	0,39578
73,050	0,36523
73,100	0,33728
73,150	0,31139
73,200	0,28842
73,250	0,26907
73,300	0,25402
73,350	0,24363
73,400	0,23822
73,450	0,23798
73,500	0,24289
73,550	0,25297
73,600	0,26768
73,650	0,28669
73,700	0,30931
73,750	0,33482
73,800	0,36438
73,850	0,39292
73,900	0,41968
73,950	0,44772
74,000	0,47407
74,050	0,49786
74,100	0,51837
74,150	0,53679
74,200	0,54879
74,250	0,55618
74,300	0,55858
74,350	0,55582
74,400	0,54805
74,450	0,53567
74,500	0,51715
74,550	0,49623
74,600	0,47217
74,650	0,44587
74,700	0,41757
74,750	0,39109
74,800	0,36250
74,850	0,33331
74,900	0,30794
74,950	0,28548
75,000	0,26699
75,050	0,25263
75,100	0,24310
75,150	0,23855
75,200	0,23917
75,250	0,24495
75,300	0,25553
75,350	0,27093
75,400	0,29063
75,450	0,31360
75,500	0,33967
75,550	0,36729
75,600	0,39616
75,650	0,42416
75,700	0,45185
75,750	0,47769
75,800	0,50093
75,850	0,52258
75,900	0,53835
75,950	0,54986
76,000	0,55620
76,050	0,55774
76,100	0,55429
76,150	0,54566
76,200	0,53259
76,250	0,51336
76,300	0,49228
76,350	0,46788
76,400	0,44122
76,450	0,41292
76,500	0,38662
76,550	0,35748
76,600	0,32934
76,650	0,30448
76,700	0,28272
76,750	0,26491
76,800	0,25142
76,850	0,24274
76,900	0,23906
76,950	0,24036
77,000	0,24700
77,050	0,25845
77,100	0,27436
77,150	0,29458
77,200	0,31806
77,250	0,34409
